AIRPORT_ID,AIRPORT,DISPLAY_AIRPORT_NAME,DISPLAY_AIRPORT_CITY_NAME_FULL,AIRPORT_COUNTRY_NAME,AIRPORT_STATE_NAME,DISPLAY_CITY_MARKET_NAME_FULL,LATITUDE,LONGITUDE,Unnamed: 9
10194,AFW,Fort Worth Alliance,"Dallas/Fort Worth, TX",United States,Texas,"Dallas/Fort Worth, TX",32.98777778,-97.31888889,
10194,AFW,Fort Worth Alliance,"Dallas/Fort Worth, TX",United States,Texas,"Dallas/Fort Worth, TX",32.98944444,-97.31944444,
10194,AFW,Fort Worth Alliance,"Dallas/Fort Worth, TX",United States,Texas,"Dallas/Fort Worth, TX",32.99027778,-97.31944444,
10198,AGC,Allegheny County,"Pittsburgh, PA",United States,Pennsylvania,"Pittsburgh, PA",40.35472222,-79.93,
10198,AGC,Allegheny County,"Pittsburgh, PA",United States,Pennsylvania,"Pittsburgh, PA",40.35472222,-79.93,
10198,AGC,Allegheny County,"Pittsburgh, PA",United States,Pennsylvania,"Pittsburgh, PA",40.35444444,-79.93027778,
10198,AGC,Allegheny County,"Pittsburgh, PA",United States,Pennsylvania,"Pittsburgh, PA",40.35444444,-79.92916667,
10198,AGC,Allegheny County,"Pittsburgh, PA",United States,Pennsylvania,"Pittsburgh, PA",40.35444444,-79.93027778,
10198,AGC,Allegheny County,"Pittsburgh, PA",United States,Pennsylvania,"Pittsburgh, PA",40.35444444,-79.92916667,
10204,AGN,Angoon Seaplane Base,"Angoon, AK",United States,Alaska,"Angoon, AK",57.50388889,-134.58333333,
10208,AGS,Bush Field,"Augusta, GA",United States,Georgia,"Augusta, GA",33.36916667,-81.96444444,
10208,AGS,Augusta Regional at Bush Field,"Augusta, GA",United States,Georgia,"Augusta, GA",33.36916667,-81.96444444,
10208,AGS,Augusta Regional at Bush Field,"Augusta, GA",United States,Georgia,"Augusta, GA",33.37,-81.96444444,
10215,AHD,Ardmore Airport,"Ardmore, OK",United States,Oklahoma,"Ardmore, OK",34.14694444,-97.12277778,
10215,AHD,Ardmore Downtown Executive,"Ardmore, OK",United States,Oklahoma,"Ardmore, OK",34.14694444,-97.12277778,
10216,AHN,Athens Municipal,"Athens, GA",United States,Georgia,"Athens, GA",33.94833333,-83.32694444,
10216,AHN,Athens/Ben Epps,"Athens, GA",United States,Georgia,"Athens, GA",33.94861111,-83.32638889,
10216,AHN,Athens/Ben Epps,"Athens, GA",United States,Georgia,"Athens, GA",33.94861111,-83.32583333,
10216,AHN,Athens/Ben Epps,"Athens, GA",United States,Georgia,"Athens, GA",33.94861111,-83.32638889,
10216,AHN,Athens/Ben Epps,"Athens, GA",United States,Georgia,"Athens, GA",33.94861111,-83.32583333,
10219,AHT,Amchitka,"Amchitka Island, AK",United States,Alaska,"Amchitka Island, AK",51.37861111,179.25861111,
10221,AIA,Alliance Municipal,"Alliance, NE",United States,Nebraska,"Alliance, NE",42.05166667,-102.80666667,
10221,AIA,Alliance Municipal,"Alliance, NE",United States,Nebraska,"Alliance, NE",42.05333333,-102.80388889,
10221,AIA,Alliance Municipal,"Alliance, NE",United States,Nebraska,"Alliance, NE",42.05333333,-102.80361111,
10221,AIA,Alliance Municipal,"Alliance, NE",United States,Nebraska,"Alliance, NE",42.05333333,-102.80388889,
10221,AIA,Alliance Municipal,"Alliance, NE",United States,Nebraska,"Alliance, NE",42.05333333,-102.80361111,
10222,AIB,Anita Bay Airport,"Anita Bay, AK",United States,Alaska,"Anita Bay, AK",56.19,-132.44583333,
10223,AID,Anderson Municipal-Darlington Field,"Anderson, IN",United States,Indiana,"Anderson, IN",40.10861111,-85.61305556,
10223,AID,Anderson Municipal-Darlington Field,"Anderson, IN",United States,Indiana,"Anderson, IN",40.10861111,-85.61305556,
10224,AIK,Aiken Municipal,"Aiken, SC",United States,South Carolina,"Aiken, SC",33.65,-81.68472222,
10224,AIK,Aiken Municipal,"Aiken, SC",United States,South Carolina,"Aiken, SC",33.64944444,-81.685,
10224,AIK,Aiken Regional,"Aiken, SC",United States,South Carolina,"Aiken, SC",33.64944444,-81.685,
10225,AIN,Wainwright Airport,"Wainwright, AK",United States,Alaska,"Wainwright, AK",70.63055556,-160.04305556,
10225,AIN,Wainwright Airport,"Wainwright, AK",United States,Alaska,"Wainwright, AK",70.63805556,-159.99472222,
10227,AIY,Bader Field,"Atlantic City, NJ",United States,New Jersey,"Atlantic City, NJ",39.36,-74.46,
10227,AIY,Bader Field,"Atlantic City, NJ",United States,New Jersey,"Atlantic City, NJ",39.36,-74.45722222,
10228,AIZ,Lee C Fine Memorial,"Lake of the Ozarks, MO",United States,Missouri,"Lake of the Ozarks, MO",38.09833333,-92.54722222,
10228,AIZ,Lee C Fine Memorial,"Lake of the Ozarks, MO",United States,Missouri,"Lake of the Ozarks, MO",38.09611111,-92.54944444,
10237,AKB,Atka Airport,"Atka, AK",United States,Alaska,"Atka, AK",52.22027778,-174.20694444,
10237,AKB,Atka Airport,"Atka, AK",United States,Alaska,"Atka, AK",52.22055556,-174.20611111,
10238,AKC,Akron Fulton International,"Akron, OH",United States,Ohio,"Cleveland, OH (Metropolitan Area)",41.0375,-81.46694444,
10241,AKI,Akiak Airport,"Akiak, AK",United States,Alaska,"Akiak, AK",60.90555556,-161.22333333,
10241,AKI,Akiak Airport,"Akiak, AK",United States,Alaska,"Akiak, AK",60.90277778,-161.23055556,
10243,AKK,Akhiok Airport,"Akhiok, AK",United States,Alaska,"Akhiok, AK",56.945,-154.16666667,
10243,AKK,Akhiok Airport,"Akhiok, AK",United States,Alaska,"Akhiok, AK",56.93861111,-154.1825,
10245,AKN,King Salmon Airport,"King Salmon, AK",United States,Alaska,"King Salmon, AK",58.67777778,-156.65166667,
10245,AKN,King Salmon Airport,"King Salmon, AK",United States,Alaska,"King Salmon, AK",58.67638889,-156.64861111,
10246,AKO,Akron Washington County,"Akron, CO",United States,Colorado,"Akron, CO",40.17555556,-103.22222222,
10246,AKO,Colorado Plains Regional,"Akron, CO",United States,Colorado,"Akron, CO",40.17555556,-103.22194444,
10247,AKP,Anaktuvuk Pass Airport,"Anaktuvuk Pass, AK",United States,Alaska,"Anaktuvuk Pass, AK",68.1375,-151.74,
10247,AKP,Anaktuvuk Pass Airport,"Anaktuvuk Pass, AK",United States,Alaska,"Anaktuvuk Pass, AK",68.13361111,-151.74333333,
10253,AL1,Albertville Regional-Thomas J Brumlik Field,"Albertville, AL",United States,Alabama,"Albertville, AL",34.22916667,-86.25583333,
10254,AL2,Shelby County,"Alabaster, AL",United States,Alabama,"Alabaster, AL",33.17694444,-86.78277778,
10254,AL2,Shelby County,"Alabaster, AL",United States,Alabama,"Alabaster, AL",33.17777778,-86.78333333,
10255,AL3,Madison County Executive/Tom Sharp Jr. Field,"Huntsville, AL",United States,Alabama,"Huntsville, AL",34.86138889,-86.5575,
10255,AL3,Madison County Executive/Tom Sharp Jr. Field,"Huntsville, AL",United States,Alabama,"Huntsville, AL",34.85944444,-86.5575,
10255,AL3,Huntsville Executive Airport Tom Sharp Jr,"Huntsville, AL",United States,Alabama,"Huntsville, AL",34.85944444,-86.5575,
10255,AL3,Madison County Executive Tom Sharp Jr Field,"Huntsville, AL",United States,Alabama,"Huntsville, AL",34.86138889,-86.5575,
10255,AL3,Huntsville Executive Airport Tom Sharp Jr,"Huntsville, AL",United States,Alabama,"Huntsville, AL",34.85944444,-86.5575,
10255,AL3,Huntsville Executive Tom Sharp Jr,"Huntsville, AL",United States,Alabama,"Huntsville, AL",34.85944444,-86.5575,
10257,ALB,Albany International,"Albany, NY",United States,New York,"Albany, NY",42.74583333,-73.80527778,
10257,ALB,Albany International,"Albany, NY",United States,New York,"Albany, NY",42.74916667,-73.80194444,
10259,ALE,Alpine Casparis Municipal,"Alpine, TX",United States,Texas,"Alpine, TX",30.38416667,-103.68305556,
10259,ALE,Alpine Casparis Municipal,"Alpine, TX",United States,Texas,"Alpine, TX",30.38416667,-103.68361111,
10263,ALI,Alice International,"Alice, TX",United States,Texas,"Alice, TX",27.74083333,-98.02722222,
10263,ALI,Alice International,"Alice, TX",United States,Texas,"Alice, TX",27.74083333,-98.02694444,
10266,ALM,Alamogordo White Sands Regional,"Alamogordo, NM",United States,New Mexico,"Alamogordo, NM",32.83972222,-105.99,
10266,ALM,Alamogordo White Sands Regional,"Alamogordo, NM",United States,New Mexico,"Alamogordo, NM",32.84,-105.99055556,
10266,ALM,Alamogordo White Sands Regional,"Alamogordo, NM",United States,New Mexico,"Alamogordo, NM",32.84138889,-105.98888889,
10266,ALM,Alamogordo White Sands Regional,"Alamogordo, NM",United States,New Mexico,"Alamogordo, NM",32.83944444,-105.99111111,
10266,ALM,Alamogordo White Sands Regional,"Alamogordo, NM",United States,New Mexico,"Alamogordo, NM",32.84,-105.99055556,
10266,ALM,Alamogordo White Sands Regional,"Alamogordo, NM",United States,New Mexico,"Alamogordo, NM",32.83944444,-105.99111111,
10267,ALN,St. Louis Regional,"Alton, IL",United States,Illinois,"St. Louis, MO",38.89166667,-90.04833333,
10267,ALN,St. Louis Regional,"Alton, IL",United States,Illinois,"St. Louis, MO",38.89,-90.04611111,
10268,ALO,Waterloo Regional,"Waterloo, IA",United States,Iowa,"Waterloo, IA",42.55611111,-92.39972222,
10268,ALO,Waterloo Regional,"Waterloo, IA",United States,Iowa,"Waterloo, IA",42.55694444,-92.40027778,
10272,ALS,Alamosa Municipal,"Alamosa, CO",United States,Colorado,"Alamosa, CO",37.43666667,-105.86666667,
10272,ALS,San Luis Valley Regional/Bergman Field,"Alamosa, CO",United States,Colorado,"Alamosa, CO",37.435,-105.86666667,
10272,ALS,San Luis Valley Regional/Bergman Field,"Alamosa, CO",United States,Colorado,"Alamosa, CO",37.435,-105.86777778,
10272,ALS,San Luis Valley Regional/Bergman Field,"Alamosa, CO",United States,Colorado,"Alamosa, CO",37.435,-105.86666667,
10272,ALS,San Luis Valley Regional/Bergman Field,"Alamosa, CO",United States,Colorado,"Alamosa, CO",37.435,-105.86777778,
10275,ALW,Walla Walla Regional,"Walla Walla, WA",United States,Washington,"Walla Walla, WA",46.09472222,-118.29111111,
10275,ALW,Walla Walla Regional,"Walla Walla, WA",United States,Washington,"Walla Walla, WA",46.09472222,-118.28888889,
10275,ALW,Walla Walla Regional,"Walla Walla, WA",United States,Washington,"Walla Walla, WA",46.09527778,-118.28583333,
10275,ALW,Walla Walla Regional,"Walla Walla, WA",United States,Washington,"Walla Walla, WA",46.09472222,-118.28888889,
10275,ALW,Walla Walla Regional,"Walla Walla, WA",United States,Washington,"Walla Walla, WA",46.09527778,-118.28583333,
10275,ALW,Walla Walla Regional,"Walla Walla, WA",United States,Washington,"Walla Walla, WA",46.0925,-118.28416667,
10276,ALX,Thomas C. Russell Field,"Alexander City, AL",United States,Alabama,"Alexander City, AL",32.91666667,-85.96666667,
10276,ALX,Thomas C. Russell Field,"Alexander City, AL",United States,Alabama,"Alexander City, AL",32.91472222,-85.96305556,
10278,ALZ,Alitak Seaplane Base,"Lazy Bay, AK",United States,Alaska,"Lazy Bay, AK",56.89583333,-154.24583333,
10279,AMA,Amarillo International,"Amarillo, TX",United States,Texas,"Amarillo, TX",35.22722222,-101.72194444,
10279,AMA,Rick Husband Amarillo International,"Amarillo, TX",United States,Texas,"Amarillo, TX",35.22722222,-101.72194444,
10279,AMA,Rick Husband Amarillo International,"Amarillo, TX",United States,Texas,"Amarillo, TX",35.21944444,-101.70583333,
10285,AMK,Animas Air Park,"Durango, CO",United States,Colorado,"Durango, CO",37.20388889,-107.86861111,
10285,AMK,Animas Air Park,"Durango, CO",United States,Colorado,"Durango, CO",37.20305556,-107.86916667,
10288,AMN,Gratiot Community,"Alma, MI",United States,Michigan,"Alma, MI",43.32083333,-84.68666667,
10288,AMN,Gratiot Community,"Alma, MI",United States,Michigan,"Alma, MI",43.32222222,-84.68805556,
10294,AMW,Ames Municipal,"Ames, IA",United States,Iowa,"Ames, IA",41.99416667,-93.61833333,
10294,AMW,Ames Municipal,"Ames, IA",United States,Iowa,"Ames, IA",41.99194444,-93.62194444,
10297,ANA,Anaheim-Disneyland HP,"Anaheim, CA",United States,California,"Anaheim, CA",33.81666667,-117.93333333,
10298,ANB,Anniston/Calhoun County,"Anniston, AL",United States,Alabama,"Anniston, AL",33.59027778,-85.85583333,
10298,ANB,Anniston Metro,"Anniston, AL",United States,Alabama,"Anniston, AL",33.58805556,-85.85805556,
10298,ANB,Anniston Regional,"Anniston, AL",United States,Alabama,"Anniston, AL",33.58805556,-85.85805556,
10298,ANB,Anniston Metro,"Anniston, AL",United States,Alabama,"Anniston, AL",33.58805556,-85.85805556,
10298,ANB,Anniston Regional,"Anniston, AL",United States,Alabama,"Anniston, AL",33.58805556,-85.85805556,
10299,ANC,Anchorage International,"Anchorage, AK",United States,Alaska,"Anchorage, AK",61.16916667,-149.98527778,
10299,ANC,Ted Stevens Anchorage International,"Anchorage, AK",United States,Alaska,"Anchorage, AK",61.17444444,-149.99611111,
10299,ANC,Ted Stevens Anchorage International,"Anchorage, AK",United States,Alaska,"Anchorage, AK",61.17444444,-149.99638889,
10299,ANC,Ted Stevens Anchorage International,"Anchorage, AK",United States,Alaska,"Anchorage, AK",61.17416667,-149.99805556,
10299,ANC,Ted Stevens Anchorage International,"Anchorage, AK",United States,Alaska,"Anchorage, AK",61.17444444,-149.99638889,
10299,ANC,Ted Stevens Anchorage International,"Anchorage, AK",United States,Alaska,"Anchorage, AK",61.17416667,-149.99805556,
10300,AND,Anderson Regional,"Anderson, SC",United States,South Carolina,"Anderson, SC",34.49361111,-82.71,
10300,AND,Anderson Regional,"Anderson, SC",United States,South Carolina,"Anderson, SC",34.49444444,-82.70944444,
10304,ANI,Aniak Airport,"Aniak, AK",United States,Alaska,"Aniak, AK",61.58166667,-159.54305556,
10307,ANN,Annette Island,"Annette, AK",United States,Alaska,"Annette, AK",55.03694444,-131.57055556,
10307,ANN,Annette Island,"Annette, AK",United States,Alaska,"Annette, AK",55.0425,-131.57222222,
10307,ANN,Annette Island,"Annette, AK",United States,Alaska,"Annette, AK",55.04222222,-131.57083333,
10307,ANN,Annette Island,"Annette, AK",United States,Alaska,"Annette, AK",55.0425,-131.57222222,
10307,ANN,Annette Island,"Annette, AK",United States,Alaska,"Annette, AK",55.04222222,-131.57083333,
10309,ANP,Lee,"Annapolis, MD",United States,Maryland,"Annapolis, MD",38.94277778,-76.56888889,
10309,ANP,Lee,"Annapolis, MD",United States,Maryland,"Annapolis, MD",38.94277778,-76.56833333,
10313,ANV,Anvik Airport,"Anvik, AK",United States,Alaska,"Anvik, AK",62.64777778,-160.18888889,
10313,ANV,Anvik Airport,"Anvik, AK",United States,Alaska,"Anvik, AK",62.64722222,-160.19,
10317,AOH,Lima Allen County,"Lima, OH",United States,Ohio,"Lima, OH",40.70833333,-84.02666667,
10317,AOH,Lima Allen County,"Lima, OH",United States,Ohio,"Lima, OH",40.70833333,-84.02694444,
10322,AOO,Altoona-Blair County,"Altoona, PA",United States,Pennsylvania,"Altoona, PA",40.29722222,-78.32,
10322,AOO,Altoona-Blair County,"Altoona, PA",United States,Pennsylvania,"Altoona, PA",40.29638889,-78.32,
10324,AOS,Amook Bay Airport,"Amook Bay, AK",United States,Alaska,"Amook Bay, AK",57.45472222,-153.81305556,
10325,APA,Arapahoe County,"Denver, CO",United States,Colorado,"Denver, CO",39.57277778,-104.84777778,
10325,APA,Centennial,"Denver, CO",United States,Colorado,"Denver, CO",39.57277778,-104.84777778,
10325,APA,Centennial,"Denver, CO",United States,Colorado,"Denver, CO",39.57027778,-104.84944444,
10325,APA,Centennial,"Denver, CO",United States,Colorado,"Denver, CO",39.57,-104.84944444,
10325,APA,Centennial,"Denver, CO",United States,Colorado,"Denver, CO",39.57,-104.84916667,
10327,APC,Napa County,"Napa, CA",United States,California,"Napa, CA",38.21222222,-122.28,
10327,APC,Napa County,"Napa, CA",United States,California,"Napa, CA",38.21305556,-122.28055556,
10327,APC,Napa County,"Napa, CA",United States,California,"Napa, CA",38.21361111,-122.28027778,
10327,APC,Napa County,"Napa, CA",United States,California,"Napa, CA",38.21305556,-122.28055556,
10329,APF,Naples Municipal,"Naples, FL",United States,Florida,"Naples, FL",26.15277778,-81.77527778,
10329,APF,Naples Municipal,"Naples, FL",United States,Florida,"Naples, FL",26.15222222,-81.77583333,
10329,APF,Naples Municipal,"Naples, FL",United States,Florida,"Naples, FL",26.1525,-81.77555556,
10329,APF,Naples Municipal,"Naples, FL",United States,Florida,"Naples, FL",26.15222222,-81.77583333,
10329,APF,Naples Municipal,"Naples, FL",United States,Florida,"Naples, FL",26.1525,-81.77555556,
10330,APG,Phillips AAF,"Aberdeen, MD",United States,Maryland,"Aberdeen, MD",39.46611111,-76.16972222,
10330,APG,Phillips AAF,"Aberdeen, MD",United States,Maryland,"Aberdeen, MD",39.46611111,-76.16888889,
10330,APG,Phillips AAF,"Aberdeen, MD",United States,Maryland,"Aberdeen, MD",39.46555556,-76.16833333,
10333,APN,Phelps/Collins,"Alpena, MI",United States,Michigan,"Alpena, MI",45.08166667,-83.55583333,
10333,APN,Alpena County Regional,"Alpena, MI",United States,Michigan,"Alpena, MI",45.07805556,-83.56027778,
10336,APT,Marion County Brown Field,"Jasper, TN",United States,Tennessee,"Jasper, TN",35.06055556,-85.58527778,
10337,APV,Calf Apple Valley,"Apple Valley, CA",United States,California,"Apple Valley, CA",34.52638889,-117.21277778,
10337,APV,Apple Valley Airport,"Apple Valley, CA",United States,California,"Apple Valley, CA",34.52638889,-117.21277778,
10337,APV,Apple Valley Airport,"Apple Valley, CA",United States,California,"Apple Valley, CA",34.57527778,-117.18611111,
10344,AQY,Girdwood Airport,"Girdwood, AK",United States,Alaska,"Girdwood, AK",60.96666667,-149.12361111,
10344,AQY,Girdwood Airport,"Girdwood, AK",United States,Alaska,"Girdwood, AK",60.96611111,-149.12583333,
10344,AQY,Girdwood Airport,"Girdwood, AK",United States,Alaska,"Girdwood, AK",60.96888889,-149.11944444,
10344,AQY,Girdwood Airport,"Girdwood, AK",United States,Alaska,"Girdwood, AK",60.96611111,-149.12583333,
10344,AQY,Girdwood Airport,"Girdwood, AK",United States,Alaska,"Girdwood, AK",60.96888889,-149.11944444,
10345,AR1,Russellville Regional,"Russellville, AR",United States,Arkansas,"Russellville, AR",35.26472222,-93.09388889,
10345,AR1,Russellville Regional,"Russellville, AR",United States,Arkansas,"Russellville, AR",35.25916667,-93.09333333,
10345,AR1,Russellville Regional,"Russellville, AR",United States,Arkansas,"Russellville, AR",35.25916667,-93.0925,
10346,AR2,Dennis F Cantrell Field,"Conway, AR",United States,Arkansas,"Conway, AR",35.08083333,-92.425,
10346,AR2,Dennis F Cantrell Field,"Conway, AR",United States,Arkansas,"Conway, AR",35.08111111,-92.42444444,
10346,AR2,Dennis F Cantrell Field,"Conway, AR",United States,Arkansas,"Conway, AR",35.08083333,-92.425,
10346,AR2,Dennis F Cantrell Field,"Conway, AR",United States,Arkansas,"Conway, AR",35.08111111,-92.42444444,
10347,ARA,Acadiana Reg,"New Iberia, LA",United States,Louisiana,"New Iberia, LA",30.03777778,-91.88388889,
10347,ARA,Acadiana Regional,"New Iberia, LA",United States,Louisiana,"New Iberia, LA",30.0375,-91.88388889,
10347,ARA,Acadiana Regional,"New Iberia, LA",United States,Louisiana,"New Iberia, LA",30.03777778,-91.88388889,
10348,ARB,Ann Arbor Municipal,"Ann Arbor, MI",United States,Michigan,"Ann Arbor, MI",42.22277778,-83.74444444,
10348,ARB,Ann Arbor Municipal,"Ann Arbor, MI",United States,Michigan,"Ann Arbor, MI",42.22305556,-83.74555556,
10349,ARC,Wien Arctic Village,"Arctic Village, AK",United States,Alaska,"Arctic Village, AK",68.1375,-145.52444444,
10349,ARC,Arctic Village Airport,"Arctic Village, AK",United States,Alaska,"Arctic Village, AK",68.11472222,-145.57944444,
10351,ARE,Antonio/Nery/Juarbe Pol,"Arecibo, PR",United States,Puerto Rico,"Arecibo, PR",18.45027778,-66.67583333,
10351,ARE,Antonio/Nery/Juarbe Pol,"Arecibo, PR",United States,Puerto Rico,"Arecibo, PR",18.45,-66.67527778,
10351,ARE,Antonio/Nery/Juarbe Pol,"Arecibo, PR",United States,Puerto Rico,"Arecibo, PR",18.45083333,-66.67555556,
10351,ARE,Antonio/Nery/Juarbe Pol,"Arecibo, PR",United States,Puerto Rico,"Arecibo, PR",18.45,-66.67527778,
10351,ARE,Antonio/Nery/Juarbe Pol,"Arecibo, PR",United States,Puerto Rico,"Arecibo, PR",18.45083333,-66.67555556,
10352,ARG,Walnut Ridge Regional,"Walnut Ridge, AR",United States,Arkansas,"Walnut Ridge, AR",36.125,-90.92638889,
10352,ARG,Walnut Ridge Regional,"Walnut Ridge, AR",United States,Arkansas,"Walnut Ridge, AR",36.12472222,-90.925,
10361,ART,Watertown International,"Watertown, NY",United States,New York,"Watertown, NY",43.99083333,-76.02138889,
